cid,sellerid,brandname,InStock,priceRan,salesVol,Image
100537,300003,Bosideng,FALSE,2525,0,NULL
100538,300002,Next,FALSE,1502,0,NULL
100539,300001,Puma,FALSE,511,0,NULL
100540,300002,Victoria's Secret,FALSE,3442,0,NULL
100541,300001,Puma,FALSE,2397,0,NULL
100542,300001,Omega,FALSE,937,0,NULL
100543,300002,Michael Kors,FALSE,4821,0,NULL
100544,300004,Old Navy,FALSE,458,0,NULL
100545,300001,GUCCI,FALSE,3394,0,NULL
100546,300003,Li Ning,FALSE,939,0,NULL
100547,300001,Anta,FALSE,1396,0,NULL
100548,300003,Burberry,FALSE,543,0,NULL
100549,300004,UNIQLO,FALSE,2290,0,NULL
100550,300001,Moncler,FALSE,109,0,NULL
100551,300002,Under Armour,FALSE,1064,0,NULL
100552,300002,Tiffany & Co.,FALSE,2288,0,NULL
100553,300004,Primark / Penney's,FALSE,4845,0,NULL
100554,300001,Rolex,FALSE,3481,0,NULL
100555,300004,Armani,FALSE,2249,0,NULL
100556,300001,Rolex,FALSE,3836,0,NULL
100557,300002,Van Cleef & Arpels,FALSE,1561,0,NULL
100558,300004,Dior,FALSE,141,0,NULL
100559,300003,GUCCI,FALSE,3097,0,NULL
100560,300003,ZARA,FALSE,1260,0,NULL
100561,300002,Skechers,FALSE,1704,0,NULL
100562,300003,Old Navy,FALSE,4367,0,NULL
100563,300001,Dior,FALSE,1063,0,NULL
100564,300001,Hermès,FALSE,2727,0,NULL
100565,300004,Anta,FALSE,2846,0,NULL
100566,300004,Levi's,FALSE,4946,0,NULL
100567,300004,Moncler,FALSE,2275,0,NULL
100568,300003,UNIQLO,FALSE,3504,0,NULL
100569,300001,The North Face,FALSE,4376,0,NULL
100570,300002,TAG Heuer,FALSE,3647,0,NULL
100571,300001,Cartier,FALSE,4983,0,NULL
100572,300003,Li Ning,FALSE,3708,0,NULL
100573,300004,Moncler,FALSE,3288,0,NULL
100574,300004,Fila,FALSE,775,0,NULL
100575,300002,Pandora,FALSE,3031,0,NULL
100576,300002,Skechers,FALSE,2165,0,NULL
100577,300004,Adidas,FALSE,1927,0,NULL
100578,300001,Fila,FALSE,3793,0,NULL
100579,300004,Tiffany & Co.,FALSE,2343,0,NULL
100580,300003,Fila,FALSE,2819,0,NULL
100581,300004,Prada,FALSE,3019,0,NULL
100582,300004,Ray-Ban,FALSE,1861,0,NULL
100583,300003,Michael Kors,FALSE,1697,0,NULL
100584,300003,Tiffany & Co.,FALSE,3649,0,NULL
100585,300001,Boss,FALSE,3345,0,NULL
100586,300001,Next,FALSE,4835,0,NULL
100587,300004,Van Cleef & Arpels,FALSE,2468,0,NULL
100588,300001,TAG Heuer,FALSE,2943,0,NULL
100589,300004,ZARA,FALSE,1998,0,NULL
100590,300002,Pandora,FALSE,734,0,NULL
100591,300003,Louis Vuitton,FALSE,3813,0,NULL
100592,300003,Chanel,FALSE,851,0,NULL
100593,300003,Dior,FALSE,3896,0,NULL
100594,300002,Bulgari,FALSE,3633,0,NULL
100595,300001,Moncler,FALSE,3669,0,NULL
100596,300001,GUCCI,FALSE,4815,0,NULL
100597,300003,Bottega Veneta,FALSE,4379,0,NULL
100598,300002,Givenchy,FALSE,3768,0,NULL
100599,300002,Boss,FALSE,202,0,NULL
100600,300002,GUCCI,FALSE,1307,0,NULL
100601,300004,Anta,FALSE,510,0,NULL
100602,300004,Nike,FALSE,4848,0,NULL
100603,300003,Skechers,FALSE,3228,0,NULL
100604,300001,TAG Heuer,FALSE,201,0,NULL
100605,300001,GUCCI,FALSE,2163,0,NULL
100606,300003,Cartier,FALSE,2943,0,NULL
100607,300001,Bottega Veneta,FALSE,4923,0,NULL
100608,300003,Moncler,FALSE,483,0,NULL
100609,300003,ZARA,FALSE,981,0,NULL
100610,300004,Moncler,FALSE,2097,0,NULL
100611,300004,Armani,FALSE,1109,0,NULL
100612,300004,Tiffany & Co.,FALSE,3414,0,NULL
100613,300004,Burberry,FALSE,3509,0,NULL
100614,300004,Louis Vuitton,FALSE,3091,0,NULL
100615,300003,Next,FALSE,1569,0,NULL
100616,300003,Victoria's Secret,FALSE,1789,0,NULL
100617,300002,Celine,FALSE,1758,0,NULL
100618,300002,Rolex,FALSE,3352,0,NULL
100619,300001,Givenchy,FALSE,2688,0,NULL
100620,300002,Levi's,FALSE,3220,0,NULL
100621,300003,Moncler,FALSE,2961,0,NULL
100622,300003,TAG Heuer,FALSE,3656,0,NULL
100623,300004,Chow Tai Fook,FALSE,1001,0,NULL
100624,300002,Puma,FALSE,3560,0,NULL
100625,300001,Nike,FALSE,4552,0,NULL
100626,300003,Nike,FALSE,2583,0,NULL
100627,300004,H&M,FALSE,3133,0,NULL
100628,300002,Boss,FALSE,463,0,NULL
100629,300003,Yves Saint Laurent,FALSE,2241,0,NULL
100630,300002,Next,FALSE,1977,0,NULL
100631,300004,Chanel,FALSE,226,0,NULL
100632,300001,Puma,FALSE,788,0,NULL
100633,300003,Hermès,FALSE,4470,0,NULL
100634,300003,Victoria's Secret,FALSE,162,0,NULL
100635,300001,Li Ning,FALSE,2645,0,NULL
100636,300001,Bulgari,FALSE,2291,0,NULL
100637,300004,GUCCI,FALSE,1066,0,NULL
100638,300003,H&M,FALSE,1751,0,NULL
100639,300002,Omega,FALSE,1951,0,NULL
100640,300001,Nike,FALSE,4754,0,NULL
100641,300001,Adidas,FALSE,2607,0,NULL
100642,300001,Cartier,FALSE,1082,0,NULL
100643,300001,The North Face,FALSE,4341,0,NULL
100644,300003,Tommy Hilfiger,FALSE,4772,0,NULL
100645,300004,H&M,FALSE,750,0,NULL
100646,300003,Burberry,FALSE,2685,0,NULL
100647,300004,Burberry,FALSE,4664,0,NULL
100648,300004,Li Ning,FALSE,4222,0,NULL
100649,300001,ZARA,FALSE,2512,0,NULL
100650,300001,Tommy Hilfiger,FALSE,2150,0,NULL
100651,300003,Next,FALSE,4990,0,NULL
100652,300001,Under Armour,FALSE,4530,0,NULL
100653,300004,H&M,FALSE,1686,0,NULL
100654,300004,Bulgari,FALSE,3982,0,NULL
100655,300002,Van Cleef & Arpels,FALSE,1378,0,NULL
100656,300002,Primark / Penney's,FALSE,4647,0,NULL
100657,300001,Old Navy,FALSE,4170,0,NULL
100658,300001,GUCCI,FALSE,145,0,NULL
100659,300004,Ray-Ban,FALSE,174,0,NULL
100660,300002,Rolex,FALSE,2087,0,NULL
100661,300004,Next,FALSE,622,0,NULL
100662,300004,Fila,FALSE,4555,0,NULL
100663,300001,Anta,FALSE,306,0,NULL
100664,300004,UNIQLO,FALSE,3459,0,NULL
100665,300003,Skechers,FALSE,2160,0,NULL
100666,300003,TAG Heuer,FALSE,1463,0,NULL
100667,300001,Next,FALSE,3405,0,NULL
100668,300002,Calvin Klein,FALSE,1023,0,NULL
100669,300003,Li Ning,FALSE,4695,0,NULL
100670,300003,Anta,FALSE,652,0,NULL
100671,300001,UNIQLO,FALSE,4,0,NULL
100672,300003,ZARA,FALSE,3544,0,NULL
100673,300001,H&M,FALSE,354,0,NULL
100674,300004,Van Cleef & Arpels,FALSE,4552,0,NULL
100675,300003,Ray-Ban,FALSE,1199,0,NULL
100676,300002,TAG Heuer,FALSE,1708,0,NULL
100677,300004,Hermès,FALSE,953,0,NULL
100678,300002,Bosideng,FALSE,4852,0,NULL
100679,300004,Van Cleef & Arpels,FALSE,1503,0,NULL
100680,300001,Levi's,FALSE,3849,0,NULL
100681,300004,Levi's,FALSE,1795,0,NULL
100682,300002,Celine,FALSE,18,0,NULL
100683,300004,Lululemon,FALSE,3948,0,NULL
100684,300002,Yves Saint Laurent,FALSE,4838,0,NULL
100685,300002,Old Navy,FALSE,3760,0,NULL
100686,300003,Next,FALSE,3864,0,NULL
100687,300003,Old Navy,FALSE,3950,0,NULL
100688,300001,Armani,FALSE,599,0,NULL
100689,300003,The North Face,FALSE,3171,0,NULL
100690,300003,Tommy Hilfiger,FALSE,1390,0,NULL
100691,300003,Anta,FALSE,3086,0,NULL
100692,300003,Dior,FALSE,4003,0,NULL
100693,300004,Levi's,FALSE,4893,0,NULL
100694,300004,Burberry,FALSE,1916,0,NULL
100695,300004,TAG Heuer,FALSE,3838,0,NULL
100696,300003,Skechers,FALSE,2906,0,NULL
100697,300001,Bottega Veneta,FALSE,3288,0,NULL
100698,300004,Chow Tai Fook,FALSE,2668,0,NULL
100699,300001,Celine,FALSE,2485,0,NULL
100700,300001,GUCCI,FALSE,1956,0,NULL
100701,300003,Celine,FALSE,2797,0,NULL
100702,300001,Michael Kors,FALSE,4630,0,NULL
100703,300003,Omega,FALSE,686,0,NULL
100704,300003,The North Face,FALSE,2872,0,NULL
100705,300004,Fila,FALSE,4986,0,NULL
100706,300003,H&M,FALSE,250,0,NULL
100707,300002,H&M,FALSE,2762,0,NULL
100708,300001,Chanel,FALSE,4138,0,NULL
100709,300001,Ralph Lauren,FALSE,1412,0,NULL
100710,300002,Celine,FALSE,4998,0,NULL
100711,300002,Levi's,FALSE,3548,0,NULL
100712,300004,Bosideng,FALSE,3291,0,NULL
100713,300001,Van Cleef & Arpels,FALSE,4823,0,NULL
100714,300002,Bosideng,FALSE,923,0,NULL
100715,300003,Bottega Veneta,FALSE,3791,0,NULL
100716,300003,COACH,FALSE,1055,0,NULL
100717,300004,Rolex,FALSE,125,0,NULL
100718,300003,The North Face,FALSE,2562,0,NULL
100719,300001,Rolex,FALSE,2506,0,NULL
100720,300004,Burberry,FALSE,1319,0,NULL
100721,300001,GUCCI,FALSE,4423,0,NULL
100722,300003,Anta,FALSE,4320,0,NULL
100723,300002,Lao Feng Xiang,FALSE,4834,0,NULL
100724,300002,Burberry,FALSE,3229,0,NULL
100725,300002,Boss,FALSE,1908,0,NULL
100726,300001,Calvin Klein,FALSE,4980,0,NULL
100727,300004,Bottega Veneta,FALSE,4129,0,NULL
100728,300001,Primark / Penney's,FALSE,1424,0,NULL
100729,300001,The North Face,FALSE,3474,0,NULL
100730,300003,Under Armour,FALSE,2542,0,NULL
100731,300004,GUCCI,FALSE,1120,0,NULL
100732,300002,Lululemon,FALSE,3760,0,NULL
100733,300004,Burberry,FALSE,2338,0,NULL
100734,300004,Yves Saint Laurent,FALSE,3790,0,NULL
100735,300002,Bosideng,FALSE,2575,0,NULL
100736,300003,Givenchy,FALSE,3572,0,NULL
100737,300004,Adidas,FALSE,334,0,NULL
100738,300003,Fila,FALSE,1139,0,NULL
100739,300001,Fila,FALSE,4023,0,NULL
100740,300003,Boss,FALSE,3337,0,NULL
100741,300004,Puma,FALSE,441,0,NULL
100742,300001,Calvin Klein,FALSE,4555,0,NULL
100743,300002,Calvin Klein,FALSE,4569,0,NULL
100744,300003,Skechers,FALSE,2172,0,NULL
100745,300003,Omega,FALSE,2118,0,NULL
100746,300001,Yves Saint Laurent,FALSE,2775,0,NULL
100747,300001,Under Armour,FALSE,619,0,NULL
100748,300004,Puma,FALSE,3099,0,NULL
100749,300003,Old Navy,FALSE,4962,0,NULL
100750,300002,Fila,FALSE,2766,0,NULL
100751,300003,Armani,FALSE,4297,0,NULL
100752,300002,Van Cleef & Arpels,FALSE,2627,0,NULL
100753,300001,Givenchy,FALSE,2537,0,NULL
100754,300004,Chow Tai Fook,FALSE,2412,0,NULL
100755,300001,Prada,FALSE,3939,0,NULL
100756,300003,Lululemon,FALSE,1093,0,NULL
100757,300001,Ray-Ban,FALSE,2848,0,NULL
100758,300003,Yves Saint Laurent,FALSE,3789,0,NULL
100759,300001,Calvin Klein,FALSE,1815,0,NULL
100760,300001,Givenchy,FALSE,2417,0,NULL
100761,300001,Next,FALSE,4197,0,NULL
100762,300003,Victoria's Secret,FALSE,2566,0,NULL
100763,300003,Skechers,FALSE,912,0,NULL
100764,300001,Lululemon,FALSE,4928,0,NULL
100765,300003,Boss,FALSE,2794,0,NULL
100766,300003,Bosideng,FALSE,1881,0,NULL
100767,300003,Lululemon,FALSE,2494,0,NULL
100768,300004,Yves Saint Laurent,FALSE,1576,0,NULL
100769,300004,ZARA,FALSE,3449,0,NULL
100770,300002,Hermès,FALSE,986,0,NULL
100771,300002,ZARA,FALSE,1509,0,NULL
100772,300002,Tiffany & Co.,FALSE,56,0,NULL
100773,300003,Bulgari,FALSE,2365,0,NULL
100774,300002,Old Navy,FALSE,2109,0,NULL
100775,300002,Prada,FALSE,4754,0,NULL
100776,300001,GUCCI,FALSE,1364,0,NULL
100777,300004,Boss,FALSE,1955,0,NULL
100778,300003,Next,FALSE,1762,0,NULL
100779,300004,Omega,FALSE,2798,0,NULL
100780,300003,ZARA,FALSE,988,0,NULL
100781,300003,Rolex,FALSE,3076,0,NULL
100782,300002,Tiffany & Co.,FALSE,1132,0,NULL
100783,300003,Givenchy,FALSE,3381,0,NULL
100784,300002,Cartier,FALSE,240,0,NULL
100785,300002,Cartier,FALSE,4613,0,NULL
100786,300002,Celine,FALSE,3627,0,NULL
100787,300002,Chow Tai Fook,FALSE,2924,0,NULL
100788,300004,Nike,FALSE,2909,0,NULL
100789,300001,TAG Heuer,FALSE,3392,0,NULL
100790,300003,Bulgari,FALSE,3305,0,NULL
100791,300004,Yves Saint Laurent,FALSE,3715,0,NULL
100792,300001,Ralph Lauren,FALSE,447,0,NULL
100793,300004,Ralph Lauren,FALSE,904,0,NULL
100794,300004,Adidas,FALSE,1816,0,NULL
100795,300004,Victoria's Secret,FALSE,2877,0,NULL
100796,300002,Under Armour,FALSE,1040,0,NULL
100797,300002,Ralph Lauren,FALSE,3194,0,NULL
100798,300002,Cartier,FALSE,2636,0,NULL
100799,300001,UNIQLO,FALSE,2924,0,NULL
100800,300001,Skechers,FALSE,2880,0,NULL
100801,300002,Adidas,FALSE,152,0,NULL
100802,300004,Pandora,FALSE,1963,0,NULL
100803,300004,Primark / Penney's,FALSE,2067,0,NULL
100804,300002,Bosideng,FALSE,1399,0,NULL
100805,300001,Under Armour,FALSE,3554,0,NULL
100806,300001,Fila,FALSE,1120,0,NULL
100807,300003,GUCCI,FALSE,807,0,NULL
100808,300004,Prada,FALSE,4654,0,NULL
100809,300001,Skechers,FALSE,515,0,NULL
100810,300001,Under Armour,FALSE,3642,0,NULL
100811,300003,Lululemon,FALSE,4157,0,NULL
100812,300003,Prada,FALSE,2082,0,NULL
100813,300002,Lululemon,FALSE,2856,0,NULL
100814,300003,UNIQLO,FALSE,2811,0,NULL
100815,300001,The North Face,FALSE,3959,0,NULL
100816,300001,Lao Feng Xiang,FALSE,1544,0,NULL
100817,300004,Lululemon,FALSE,3852,0,NULL
100818,300002,Levi's,FALSE,4497,0,NULL
100819,300001,Celine,FALSE,2368,0,NULL
100820,300004,Bottega Veneta,FALSE,1846,0,NULL
100821,300003,GUCCI,FALSE,4285,0,NULL
100822,300004,Anta,FALSE,440,0,NULL
100823,300003,GUCCI,FALSE,600,0,NULL
100824,300004,Lululemon,FALSE,38,0,NULL
100825,300004,UNIQLO,FALSE,3410,0,NULL
100826,300002,Cartier,FALSE,69,0,NULL
100827,300002,ZARA,FALSE,3783,0,NULL
100828,300001,Chow Tai Fook,FALSE,2060,0,NULL
100829,300001,Prada,FALSE,505,0,NULL
100830,300003,Van Cleef & Arpels,FALSE,4839,0,NULL
100831,300002,Anta,FALSE,4654,0,NULL
100832,300003,Next,FALSE,4729,0,NULL
100833,300002,Boss,FALSE,4897,0,NULL
100834,300004,Old Navy,FALSE,3405,0,NULL
100835,300002,Bulgari,FALSE,2691,0,NULL
100836,300001,Prada,FALSE,512,0,NULL
100837,300004,Omega,FALSE,465,0,NULL
100838,300003,Celine,FALSE,1857,0,NULL
100839,300001,Lululemon,FALSE,4742,0,NULL
100840,300002,TAG Heuer,FALSE,2172,0,NULL
100841,300001,COACH,FALSE,2033,0,NULL
100842,300001,Tiffany & Co.,FALSE,281,0,NULL
100843,300004,Li Ning,FALSE,1364,0,NULL
100844,300002,Tommy Hilfiger,FALSE,4967,0,NULL
100845,300002,Under Armour,FALSE,1483,0,NULL
100846,300001,Hermès,FALSE,4913,0,NULL
100847,300002,Givenchy,FALSE,981,0,NULL
100848,300002,Dior,FALSE,3330,0,NULL
100849,300003,Van Cleef & Arpels,FALSE,4196,0,NULL
100850,300001,Prada,FALSE,4051,0,NULL
100851,300003,Prada,FALSE,2718,0,NULL
100852,300001,Adidas,FALSE,957,0,NULL
100853,300002,Bosideng,FALSE,1177,0,NULL
100854,300003,Lululemon,FALSE,1526,0,NULL
100855,300002,Bosideng,FALSE,1738,0,NULL
100856,300003,TAG Heuer,FALSE,4037,0,NULL
100857,300002,Next,FALSE,1733,0,NULL
100858,300002,Bosideng,FALSE,1652,0,NULL
100859,300001,Omega,FALSE,2199,0,NULL
100860,300002,Hermès,FALSE,1476,0,NULL
100861,300001,Bulgari,FALSE,1139,0,NULL
100862,300004,Ralph Lauren,FALSE,3268,0,NULL
100863,300004,Under Armour,FALSE,4766,0,NULL
100864,300003,Victoria's Secret,FALSE,4309,0,NULL
100865,300002,Hermès,FALSE,3971,0,NULL
100866,300004,Adidas,FALSE,4997,0,NULL
100867,300004,Ralph Lauren,FALSE,2504,0,NULL
100868,300001,Lululemon,FALSE,3714,0,NULL
100869,300003,Cartier,FALSE,575,0,NULL
100870,300003,Lao Feng Xiang,FALSE,2296,0,NULL
100871,300002,Celine,FALSE,4512,0,NULL
100872,300002,GUCCI,FALSE,2341,0,NULL
100873,300001,Rolex,FALSE,3200,0,NULL
100874,300001,Louis Vuitton,FALSE,2347,0,NULL
100875,300002,Under Armour,FALSE,4767,0,NULL
100876,300002,Nike,FALSE,1924,0,NULL
100877,300003,Skechers,FALSE,1876,0,NULL
100878,300003,Cartier,FALSE,4301,0,NULL
100879,300002,The North Face,FALSE,3873,0,NULL
100880,300004,TAG Heuer,FALSE,3347,0,NULL
100881,300002,Bottega Veneta,FALSE,2937,0,NULL
100882,300002,Michael Kors,FALSE,4557,0,NULL
100883,300002,GUCCI,FALSE,2856,0,NULL
100884,300003,Dior,FALSE,141,0,NULL
100885,300002,Burberry,FALSE,3348,0,NULL
100886,300003,Lululemon,FALSE,721,0,NULL
100887,300001,GUCCI,FALSE,4496,0,NULL
100888,300002,Bottega Veneta,FALSE,4502,0,NULL
100889,300001,Armani,FALSE,3494,0,NULL
100890,300003,Bottega Veneta,FALSE,3235,0,NULL
100891,300001,TAG Heuer,FALSE,2982,0,NULL
100892,300002,Victoria's Secret,FALSE,41,0,NULL
100893,300003,Primark / Penney's,FALSE,1757,0,NULL
100894,300002,Primark / Penney's,FALSE,2648,0,NULL
100895,300003,Dior,FALSE,3515,0,NULL
100896,300001,Celine,FALSE,1816,0,NULL
100897,300004,Burberry,FALSE,153,0,NULL
100898,300002,Moncler,FALSE,1304,0,NULL
100899,300001,Armani,FALSE,4074,0,NULL
100900,300001,Fila,FALSE,4568,0,NULL
100901,300001,Fila,FALSE,4459,0,NULL
100902,300002,Cartier,FALSE,1457,0,NULL
100903,300002,Dior,FALSE,3414,0,NULL
100904,300003,Van Cleef & Arpels,FALSE,4297,0,NULL
100905,300003,The North Face,FALSE,3749,0,NULL
100906,300003,TAG Heuer,FALSE,1805,0,NULL
100907,300001,Old Navy,FALSE,4944,0,NULL
100908,300004,UNIQLO,FALSE,3599,0,NULL
100909,300001,Burberry,FALSE,3288,0,NULL
100910,300002,The North Face,FALSE,433,0,NULL
100911,300002,ZARA,FALSE,2482,0,NULL
100912,300002,Cartier,FALSE,234,0,NULL
100913,300003,Tiffany & Co.,FALSE,4104,0,NULL
100914,300003,Ralph Lauren,FALSE,2894,0,NULL
100915,300004,Calvin Klein,FALSE,874,0,NULL
100916,300004,Hermès,FALSE,724,0,NULL
100917,300003,Skechers,FALSE,40,0,NULL
100918,300003,Givenchy,FALSE,4316,0,NULL
100919,300002,Levi's,FALSE,4505,0,NULL
100920,300003,TAG Heuer,FALSE,705,0,NULL
100921,300003,Fila,FALSE,739,0,NULL
100922,300001,Boss,FALSE,1981,0,NULL
100923,300002,The North Face,FALSE,3885,0,NULL
100924,300004,Adidas,FALSE,2392,0,NULL
100925,300004,Fila,FALSE,94,0,NULL
100926,300003,Victoria's Secret,FALSE,1028,0,NULL
100927,300004,Puma,FALSE,4775,0,NULL
100928,300001,Bulgari,FALSE,3891,0,NULL
100929,300004,Michael Kors,FALSE,3989,0,NULL
100930,300001,Skechers,FALSE,683,0,NULL
100931,300002,Bosideng,FALSE,2662,0,NULL
100932,300004,Bulgari,FALSE,2213,0,NULL
100933,300002,H&M,FALSE,4326,0,NULL
100934,300001,Pandora,FALSE,4669,0,NULL
100935,300002,Lululemon,FALSE,2283,0,NULL
100936,300003,Primark / Penney's,FALSE,2999,0,NULL
100937,300001,Nike,FALSE,3543,0,NULL
100938,300001,Michael Kors,FALSE,4612,0,NULL
100939,300004,Bottega Veneta,FALSE,4927,0,NULL
100940,300003,Lululemon,FALSE,2525,0,NULL
100941,300001,GUCCI,FALSE,3143,0,NULL
100942,300003,Calvin Klein,FALSE,2243,0,NULL
100943,300001,Under Armour,FALSE,920,0,NULL
100944,300002,Burberry,FALSE,2753,0,NULL
100945,300003,Bosideng,FALSE,422,0,NULL
100946,300003,Yves Saint Laurent,FALSE,746,0,NULL
100947,300003,Skechers,FALSE,3397,0,NULL
100948,300001,Omega,FALSE,4877,0,NULL
100949,300003,Van Cleef & Arpels,FALSE,2756,0,NULL
100950,300004,Lao Feng Xiang,FALSE,267,0,NULL
100951,300001,Yves Saint Laurent,FALSE,586,0,NULL
100952,300001,COACH,FALSE,3346,0,NULL
100953,300001,Pandora,FALSE,4573,0,NULL
100954,300002,Omega,FALSE,2703,0,NULL
100955,300003,Nike,FALSE,4613,0,NULL
100956,300004,Ralph Lauren,FALSE,2716,0,NULL
100957,300004,Tiffany & Co.,FALSE,2801,0,NULL
100958,300004,Burberry,FALSE,3572,0,NULL
100959,300003,ZARA,FALSE,672,0,NULL
100960,300001,Anta,FALSE,17,0,NULL
100961,300003,Yves Saint Laurent,FALSE,4967,0,NULL
100962,300003,COACH,FALSE,2275,0,NULL
100963,300003,Lululemon,FALSE,2823,0,NULL
100964,300002,Li Ning,FALSE,177,0,NULL
100965,300002,Puma,FALSE,2806,0,NULL
100966,300002,H&M,FALSE,336,0,NULL
100967,300004,Tiffany & Co.,FALSE,1696,0,NULL
100968,300001,Pandora,FALSE,4508,0,NULL
100969,300004,Louis Vuitton,FALSE,2178,0,NULL
100970,300004,H&M,FALSE,827,0,NULL
100971,300003,Boss,FALSE,908,0,NULL
100972,300004,Bulgari,FALSE,2944,0,NULL
100973,300003,Bottega Veneta,FALSE,2440,0,NULL
100974,300004,Lao Feng Xiang,FALSE,213,0,NULL
100975,300001,ZARA,FALSE,1414,0,NULL
100976,300004,Tiffany & Co.,FALSE,2189,0,NULL
100977,300002,Ralph Lauren,FALSE,1430,0,NULL
100978,300002,Skechers,FALSE,3006,0,NULL
100979,300001,Ralph Lauren,FALSE,4599,0,NULL
100980,300003,GUCCI,FALSE,174,0,NULL
100981,300001,Li Ning,FALSE,458,0,NULL
100982,300002,Ray-Ban,FALSE,4526,0,NULL
100983,300003,GUCCI,FALSE,2307,0,NULL
100984,300004,Adidas,FALSE,3059,0,NULL
100985,300004,Burberry,FALSE,69,0,NULL
100986,300004,Anta,FALSE,2000,0,NULL
100987,300003,Bottega Veneta,FALSE,3765,0,NULL
100988,300002,Prada,FALSE,4221,0,NULL
100989,300001,Omega,FALSE,3412,0,NULL
100990,300001,Bulgari,FALSE,2502,0,NULL
100991,300004,H&M,FALSE,3844,0,NULL
100992,300001,Burberry,FALSE,1115,0,NULL
100993,300004,Bosideng,FALSE,4724,0,NULL
100994,300004,Primark / Penney's,FALSE,3863,0,NULL
100995,300003,Boss,FALSE,1523,0,NULL
100996,300003,Van Cleef & Arpels,FALSE,4746,0,NULL
100997,300002,Lao Feng Xiang,FALSE,132,0,NULL
100998,300003,Li Ning,FALSE,1507,0,NULL
100999,300002,Puma,FALSE,1897,0,NULL
101000,300003,Bottega Veneta,FALSE,4861,0,NULL
101001,300001,GUCCI,FALSE,1664,0,NULL
101002,300003,Givenchy,FALSE,154,0,NULL
101003,300001,Moncler,FALSE,4143,0,NULL
101004,300004,Dior,FALSE,2097,0,NULL
101005,300004,Under Armour,FALSE,3765,0,NULL
101006,300003,Anta,FALSE,1967,0,NULL
101007,300001,Ray-Ban,FALSE,1241,0,NULL
101008,300003,Nike,FALSE,4907,0,NULL
101009,300001,Louis Vuitton,FALSE,4750,0,NULL
101010,300002,Li Ning,FALSE,530,0,NULL
101011,300004,Van Cleef & Arpels,FALSE,1860,0,NULL
101012,300002,Moncler,FALSE,3638,0,NULL
101013,300004,TAG Heuer,FALSE,4740,0,NULL
101014,300001,Lululemon,FALSE,1463,0,NULL
101015,300003,Van Cleef & Arpels,FALSE,480,0,NULL
101016,300003,Moncler,FALSE,4092,0,NULL
101017,300002,Bosideng,FALSE,2050,0,NULL
101018,300004,Celine,FALSE,25,0,NULL
101019,300002,Anta,FALSE,1123,0,NULL
101020,300003,Calvin Klein,FALSE,4735,0,NULL
101021,300003,Tommy Hilfiger,FALSE,3008,0,NULL
101022,300002,Moncler,FALSE,4091,0,NULL
101023,300004,Chanel,FALSE,961,0,NULL
101024,300004,Cartier,FALSE,3707,0,NULL
101025,300004,Burberry,FALSE,4431,0,NULL
101026,300004,Ralph Lauren,FALSE,465,0,NULL
101027,300001,Skechers,FALSE,3849,0,NULL
101028,300004,Bottega Veneta,FALSE,2041,0,NULL
101029,300004,Calvin Klein,FALSE,2337,0,NULL
101030,300003,Levi's,FALSE,648,0,NULL
101031,300004,Hermès,FALSE,4157,0,NULL
101032,300003,TAG Heuer,FALSE,1512,0,NULL
101033,300001,Omega,FALSE,3398,0,NULL
101034,300001,Boss,FALSE,4269,0,NULL
101035,300004,TAG Heuer,FALSE,4204,0,NULL
101036,300001,Lao Feng Xiang,FALSE,2092,0,NULL
101037,300002,Skechers,FALSE,2559,0,NULL
101038,300001,Tommy Hilfiger,FALSE,2661,0,NULL
101039,300004,GUCCI,FALSE,1096,0,NULL
101040,300004,Dior,FALSE,3019,0,NULL
101041,300004,UNIQLO,FALSE,2681,0,NULL
101042,300003,Yves Saint Laurent,FALSE,796,0,NULL
101043,300002,Ray-Ban,FALSE,2666,0,NULL
101044,300001,Armani,FALSE,3988,0,NULL
101045,300003,Boss,FALSE,2614,0,NULL
101046,300001,UNIQLO,FALSE,1555,0,NULL
101047,300001,Ray-Ban,FALSE,4510,0,NULL
101048,300002,Givenchy,FALSE,2292,0,NULL
101049,300002,Bulgari,FALSE,3269,0,NULL
101050,300004,Bulgari,FALSE,2773,0,NULL
101051,300001,Pandora,FALSE,2853,0,NULL
101052,300004,Lao Feng Xiang,FALSE,2701,0,NULL
101053,300004,COACH,FALSE,121,0,NULL
101054,300001,TAG Heuer,FALSE,1713,0,NULL
101055,300003,Chow Tai Fook,FALSE,2343,0,NULL
101056,300004,Ralph Lauren,FALSE,1539,0,NULL
101057,300001,Lululemon,FALSE,3062,0,NULL
101058,300004,Moncler,FALSE,2811,0,NULL
101059,300004,Bulgari,FALSE,4073,0,NULL
101060,300003,Victoria's Secret,FALSE,2236,0,NULL
101061,300001,UNIQLO,FALSE,1094,0,NULL
101062,300001,Hermès,FALSE,3906,0,NULL
101063,300001,Next,FALSE,133,0,NULL
101064,300002,Burberry,FALSE,687,0,NULL
101065,300004,Tommy Hilfiger,FALSE,3464,0,NULL
101066,300004,Levi's,FALSE,1097,0,NULL
101067,300001,Dior,FALSE,4432,0,NULL
101068,300002,Lululemon,FALSE,1958,0,NULL
101069,300004,Skechers,FALSE,2061,0,NULL
101070,300002,Next,FALSE,2650,0,NULL
101071,300001,Tommy Hilfiger,FALSE,1732,0,NULL
101072,300004,Bulgari,FALSE,4233,0,NULL
